,telugu_text,result
1018,"అక్కడ ఉన్నదానికి కృతజ్ఞతతో ఉండండి , ప్రతి క్షణం యొక్క ఆశీర్వాదాలను గ్రహించండి",0
1019,"సూర్యుడు మునిగిపోయిన తరువాత చంద్రుని పెరుగుదల , చీకటిలో అంచనాల మెరిసే దీపం",0
1020,"నిజం మరియు విశ్వాసంతో జీవించండి , జీవితం సులభం అవుతుంది",0
1021,"ప్రతి క్షణం ఆనందించండి , జీవితాన్ని నవ్వండి",0
1022,"ప్రతి  రెక్కలు ఇవ్వండి , అవి ఎగురుతాయి , మిమ్మల్ని తీసుకువెళతాయి",0
1023,"ప్రతిరోజూ క్రొత్తదాన్ని నేర్చుకోండి , జ్ఞానం యొక్క దీపాన్ని ఉంచండి",0
1024,"సామాజిక శాస్త్రంలో ప్రజలను అర్థం చేసుకునే మార్గం - వారు మనల్ని మనం అర్థం చేసుకున్నట్లుగా , వారు ఖచ్చితంగా అర్థం చేసుకున్నట్లు ఉన్నారా ?",1
1025,తర్వాత స్కోరు బోర్డును చూడటం నేరుగా అభిరుచిగా మారింది .,1
1026,"ప్రకృతితో వెళ్ళండి , యోగా యొక్క లయలో మిమ్మల్ని మీరు తీసుకోండి",0
1027,"పర్వతాల ఎత్తును తాకే  , ఆత్మల రెక్కలను ఉంచడం ద్వారా ఆకాశాన్ని కొలవండి",0
1028,"తప్పుల నుండి నేర్చుకోండి , మంచి వ్యక్తిగా మారే మార్గంలో నిరంతరం నడవండి",0
1029,ఇది చాలా శృంగార మ్యాచ్ - మీ నిర్వచనం శృంగారభరితంగా పరిగణించబడితే .,1
1030,"నిజాయితీగా జీవించండి , సత్య మార్గంలో నడవండి , జీవితం సులభం అవుతుంది",0
1031,"చాలా ఖచ్చితమైనది , ఇది మీ ఆలోచనను కూడా చదవగలదు… బహుశా !",1
1032,"ప్రాజెక్ట్ ప్రదర్శన సమయంలో కూడా నేను కోడింగ్ చేస్తూనే ఉంటాను , ఎవరూ బగ్‌గా ఉండకూడదు .",1
1033,"నేను చైవాలా అవుతాను , వ్యాపారవేత్త కాదు .",1
1034,"ప్రతిదానిలో వాదించడం వారి స్వభావంగా మారింది , వారు ఆలోచించకుండా మాట్లాడటం కొనసాగిస్తున్నారు !",1
1035,"చిన్న క్షణాల్లో కూడా సీతాకోకచిలుకల గ్లోను కనుగొనండి , ఇది చాలా రిలాక్స్డ్ , బహిరంగంగా జీవించండి",0
1036,గుజరాత్‌లో క్రికెట్ అత్యంత ప్రాచుర్యం పొందిన క్రీడ,0
1037,"మానవులకు వారి స్వంత భాషను అర్థం చేసుకోవడం కష్టంగా ఉన్నప్పుడు , చాలా భాషలను నేర్చుకోవడంలో ఇది ఎలా విజయవంతమవుతుంది !",1
